"AHash","Rel","Split","Class","Base"
"0001111000000010100011111001111100001111100011110000100100001010","train\black_spot\local_DataSet_Image_000056_Black_spot(533).jpg","train","black_spot","local_DataSet_Image_000056_Black_spot(533)"
"1111111111100011110000011000000010010000100000001000000011000000","train\black_spot\local_DataSet_Image_000057_Black_spot(1231).jpg","train","black_spot","local_DataSet_Image_000057_Black_spot(1231)"
"1111111111100011110000011000000010010000100000001000000011000000","train\black_spot\local_DataSet_Image_000058_Black_spot(149).jpg","train","black_spot","local_DataSet_Image_000058_Black_spot(149)"
"1111111111000001100000000000000000001000100001001000000111100011","train\black_spot\local_DataSet_Image_000059_Black_spot(1176).jpg","train","black_spot","local_DataSet_Image_000059_Black_spot(1176)"
"1111111111000001100000000000000000001100100001001000000111100011","train\black_spot\local_DataSet_Image_000060_Black_spot(138).jpg","train","black_spot","local_DataSet_Image_000060_Black_spot(138)"
"0000011111100001110000001001100010111000000111100100010001100001","train\black_spot\local_DataSet_Image_000061_Black_spot(30).jpg","train","black_spot","local_DataSet_Image_000061_Black_spot(30)"
"0000011111100001110000001001100010111000000111100100010001100001","train\black_spot\local_DataSet_Image_000062_Black_spot(417).jpg","train","black_spot","local_DataSet_Image_000062_Black_spot(417)"
"0011100001110011010101000010110110010100100000001000000101000111","train\black_spot\local_DataSet_Image_000063_Black_spot(578).jpg","train","black_spot","local_DataSet_Image_000063_Black_spot(578)"
"0011100001110011010101000010110110010100100000001000000101000011","train\black_spot\local_DataSet_Image_000064_Black_spot(62).jpg","train","black_spot","local_DataSet_Image_000064_Black_spot(62)"
"1111111110000011100000010000000000000000100001101000000111000011","train\black_spot\local_DataSet_Image_000065_Black_spot(1060).jpg","train","black_spot","local_DataSet_Image_000065_Black_spot(1060)"
"1111111110000011100000010000000000000000100001101000000111000011","train\black_spot\local_DataSet_Image_000066_Black_spot(115).jpg","train","black_spot","local_DataSet_Image_000066_Black_spot(115)"
"1111111111110111110000011000100010000000100000001000000111000001","train\black_spot\local_DataSet_Image_000067_Black_spot(171).jpg","train","black_spot","local_DataSet_Image_000067_Black_spot(171)"
"1111111111110111110000011000100010000000100000001000000111000001","train\black_spot\local_DataSet_Image_000068_Black_spot(879).jpg","train","black_spot","local_DataSet_Image_000068_Black_spot(879)"
"0011110000000000000000011000110010011110101111111100111100111110","train\black_spot\local_DataSet_Image_000069_Black_spot(183).jpg","train","black_spot","local_DataSet_Image_000069_Black_spot(183)"
"0011110000000000000000011000110010011110101111111100111100111110","train\black_spot\local_DataSet_Image_000070_Black_spot(262).jpg","train","black_spot","local_DataSet_Image_000070_Black_spot(262)"
"0000111111101111100111111010111100011110000001000000000001000001","train\black_spot\local_DataSet_Image_000071_Black_spot(48).jpg","train","black_spot","local_DataSet_Image_000071_Black_spot(48)"
"0000111111101111100111111010111100011110000001000000000001000001","train\black_spot\local_DataSet_Image_000072_Black_spot(506).jpg","train","black_spot","local_DataSet_Image_000072_Black_spot(506)"
"0000111111100001111010011010000011111000000000000100000001100000","train\black_spot\local_DataSet_Image_000073_Black_spot(28).jpg","train","black_spot","local_DataSet_Image_000073_Black_spot(28)"
"0000111111100001111010011010000011111000000000000100000001100000","train\black_spot\local_DataSet_Image_000074_Black_spot(406).jpg","train","black_spot","local_DataSet_Image_000074_Black_spot(406)"
"0110000000000001000000000000001010001110100111101100111111111111","train\black_spot\local_DataSet_Image_000075_Black_spot(43).jpg","train","black_spot","local_DataSet_Image_000075_Black_spot(43)"
"0110000000000001000000000000001010001110100111101100111111111111","train\black_spot\local_DataSet_Image_000076_Black_spot(484).jpg","train","black_spot","local_DataSet_Image_000076_Black_spot(484)"
"0000111111100111110000011000111110000110000000100000000101000001","train\black_spot\local_DataSet_Image_000077_Black_spot(306).jpg","train","black_spot","local_DataSet_Image_000077_Black_spot(306)"
"0000111111100111110000011000111110000110000000100000000101000001","train\black_spot\local_DataSet_Image_000078_Black_spot(8).jpg","train","black_spot","local_DataSet_Image_000078_Black_spot(8)"
"0111100001100001010000000000000010011100111111001111111011111001","train\black_spot\local_DataSet_Image_000079_Black_spot(595).jpg","train","black_spot","local_DataSet_Image_000079_Black_spot(595)"
"0111100001100001010000000000000010011100111111001111111011111001","train\black_spot\local_DataSet_Image_000080_Black_spot(65).jpg","train","black_spot","local_DataSet_Image_000080_Black_spot(65)"
"1111111111000001100000001000000010010000100000001000000011000001","train\black_spot\local_DataSet_Image_000081_Black_spot(1198).jpg","train","black_spot","local_DataSet_Image_000081_Black_spot(1198)"
"1111111111000001100000001000000010010000100000001000000011000001","train\black_spot\local_DataSet_Image_000082_Black_spot(143).jpg","train","black_spot","local_DataSet_Image_000082_Black_spot(143)"
"1110011110000001100000001000000010000100100000001100000111110011","train\black_spot\local_DataSet_Image_000083_Black_spot(1149).jpg","train","black_spot","local_DataSet_Image_000083_Black_spot(1149)"
"1110011110000001100000001000000010000100100000001100000111110011","train\black_spot\local_DataSet_Image_000084_Black_spot(133).jpg","train","black_spot","local_DataSet_Image_000084_Black_spot(133)"
"1111111111000001100010001000011000000100000000001000000011000001","train\black_spot\local_DataSet_Image_000085_Black_spot(142).jpg","train","black_spot","local_DataSet_Image_000085_Black_spot(142)"
"1111111111000001100000001000011000000100000000001000000011000001","train\black_spot\local_DataSet_Image_000086_Black_spot(898).jpg","train","black_spot","local_DataSet_Image_000086_Black_spot(898)"
"0000111111100011110010001001100010011000000000000000000001000001","train\black_spot\local_DataSet_Image_000087_Black_spot(29).jpg","train","black_spot","local_DataSet_Image_000087_Black_spot(29)"
"0000111111100011110010011001100010011000000000000000000001000001","train\black_spot\local_DataSet_Image_000088_Black_spot(411).jpg","train","black_spot","local_DataSet_Image_000088_Black_spot(411)"
"0001110000000110010000011000110110001111100111110000110100000110","train\black_spot\local_DataSet_Image_000089_Black_spot(16).jpg","train","black_spot","local_DataSet_Image_000089_Black_spot(16)"
"0001110000000110010000111000110110001111100111110000111100000110","train\black_spot\local_DataSet_Image_000090_Black_spot(344).jpg","train","black_spot","local_DataSet_Image_000090_Black_spot(344)"
"1111111111100001110000001000000010010000100000001000000011000001","train\black_spot\local_DataSet_Image_000091_Black_spot(57).jpg","train","black_spot","local_DataSet_Image_000091_Black_spot(57)"
"1111111111100001110000001000000010010000100000001000000011000001","train\black_spot\local_DataSet_Image_000092_Black_spot(949).jpg","train","black_spot","local_DataSet_Image_000092_Black_spot(949)"
"1111111111000011110000001100000010000000110000001100000011100001","train\black_spot\local_DataSet_Image_000093_Black_spot(1032).jpg","train","black_spot","local_DataSet_Image_000093_Black_spot(1032)"
"1111111111000011110000001100000010000000110000001100000011100001","train\black_spot\local_DataSet_Image_000094_Black_spot(110).jpg","train","black_spot","local_DataSet_Image_000094_Black_spot(110)"
"1111111111000001100000001000000010010000100000001000000011000001","train\black_spot\local_DataSet_Image_000095_Black_spot(68).jpg","train","black_spot","local_DataSet_Image_000095_Black_spot(68)"
"1111111111000001100000001000000010010000100000001000000011000001","train\black_spot\local_DataSet_Image_000096_Black_spot(954).jpg","train","black_spot","local_DataSet_Image_000096_Black_spot(954)"
"1111111111000001100000001001000010010000100000001100000011100001","train\black_spot\local_DataSet_Image_000097_Black_spot(1016).jpg","train","black_spot","local_DataSet_Image_000097_Black_spot(1016)"
"1111111111000001100000001001000010010000100000001100000011100001","train\black_spot\local_DataSet_Image_000098_Black_spot(106).jpg","train","black_spot","local_DataSet_Image_000098_Black_spot(106)"
"1111111111000001100000001000000010000100100110001100000011000011","train\black_spot\local_DataSet_Image_000099_Black_spot(103).jpg","train","black_spot","local_DataSet_Image_000099_Black_spot(103)"
"1111111111000001100000001000000010000100100110001100000011000011","train\black_spot\local_DataSet_Image_000100_Black_spot(998).jpg","train","black_spot","local_DataSet_Image_000100_Black_spot(998)"
"1111111110000011100000010000000010000000100000001100000011100001","train\black_spot\local_DataSet_Image_000101_Black_spot(1171).jpg","train","black_spot","local_DataSet_Image_000101_Black_spot(1171)"
"1111111110000011100000010000000010000000100000001100000011100001","train\black_spot\local_DataSet_Image_000102_Black_spot(137).jpg","train","black_spot","local_DataSet_Image_000102_Black_spot(137)"
"1111111111000001100000001000000010010000100000001100000011100001","train\black_spot\local_DataSet_Image_000103_Black_spot(1021).jpg","train","black_spot","local_DataSet_Image_000103_Black_spot(1021)"
"1111111111000001100000001000000010010000100000001100000011100001","train\black_spot\local_DataSet_Image_000104_Black_spot(107).jpg","train","black_spot","local_DataSet_Image_000104_Black_spot(107)"
"0001111000000010100000011001111010111111101111100110111100111110","train\black_spot\local_DataSet_Image_000105_Black_spot(633).jpg","train","black_spot","local_DataSet_Image_000105_Black_spot(633)"
"0001111000000010100000011001111010111111101111100110111100111110","train\black_spot\local_DataSet_Image_000106_Black_spot(73).jpg","train","black_spot","local_DataSet_Image_000106_Black_spot(73)"
"1111111111000011110000011001000010000000100000001100000011100001","train\black_spot\local_DataSet_Image_000107_Black_spot(1226).jpg","train","black_spot","local_DataSet_Image_000107_Black_spot(1226)"
"1111111111000011110000011001000010000000100000001100000011100001","train\black_spot\local_DataSet_Image_000108_Black_spot(148).jpg","train","black_spot","local_DataSet_Image_000108_Black_spot(148)"
"0000111001000011110000011000000010111110000111100101011001110111","train\black_spot\local_DataSet_Image_000109_Black_spot(628).jpg","train","black_spot","local_DataSet_Image_000109_Black_spot(628)"
"0000111001000011110000011000000010111110000111100101011001110111","train\black_spot\local_DataSet_Image_000110_Black_spot(72).jpg","train","black_spot","local_DataSet_Image_000110_Black_spot(72)"
"1111111111100001110000001000000010001000100000001000000111000001","train\black_spot\local_DataSet_Image_000111_Black_spot(799).jpg","train","black_spot","local_DataSet_Image_000111_Black_spot(799)"
"1111111111100001110000001000000010001000100000001000000111000001","train\black_spot\local_DataSet_Image_000112_Black_spot(82).jpg","train","black_spot","local_DataSet_Image_000112_Black_spot(82)"
"1111111111100011110000011000010010001000100000001000000111000001","train\black_spot\local_DataSet_Image_000113_Black_spot(816).jpg","train","black_spot","local_DataSet_Image_000113_Black_spot(816)"
"1111111111100011110000011000010010001000100000001000000111000001","train\black_spot\local_DataSet_Image_000114_Black_spot(85).jpg","train","black_spot","local_DataSet_Image_000114_Black_spot(85)"
"1111111111000001100000001000000010000000100000001000000011100000","train\black_spot\local_DataSet_Image_000115_Black_spot(150).jpg","train","black_spot","local_DataSet_Image_000115_Black_spot(150)"
"1111111111000001100000001000000010000000100000001000000011100000","train\black_spot\local_DataSet_Image_000116_Black_spot(209).jpg","train","black_spot","local_DataSet_Image_000116_Black_spot(209)"
"0001110000011110001111110011111100111111000011110011110100010010","train\black_spot\local_DataSet_Image_000117_Black_spot(181).jpg","train","black_spot","local_DataSet_Image_000117_Black_spot(181)"
"0001110000011110001111110011111100111111000011110011110100010010","train\black_spot\local_DataSet_Image_000118_Black_spot(251).jpg","train","black_spot","local_DataSet_Image_000118_Black_spot(251)"
"1111111111000011100000011001000010001000110000001100000011100000","train\black_spot\local_DataSet_Image_000119_Black_spot(175).jpg","train","black_spot","local_DataSet_Image_000119_Black_spot(175)"
"1111111111000011100000011001000010001000110000001100000011100000","train\black_spot\local_DataSet_Image_000120_Black_spot(916).jpg","train","black_spot","local_DataSet_Image_000120_Black_spot(916)"
"0000111001000011100111011001111100011111000111010000111101000010","train\black_spot\local_DataSet_Image_000121_Black_spot(52).jpg","train","black_spot","local_DataSet_Image_000121_Black_spot(52)"
